Delivery,Batsman,Bowler,Outcome,BattingTeam,BowlingTeam,Ground,Innings,L/R,Bowling,Date,Match
5.5,Raju Rijal,Lalit Rajbanshi,Wicket,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
5.6,Amit Shrestha,Lalit Rajbanshi,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
6.1,Sagar Kumar,Sandeep Lamichhane,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
6.2,Sagar Kumar,Sandeep Lamichhane,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
6.3,Amit Shrestha,Sandeep Lamichhane,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
6.4,Sagar Kumar,Sandeep Lamichhane,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
6.5,Sagar Kumar,Sandeep Lamichhane,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
6.6,Sagar Kumar,Sandeep Lamichhane,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
7.1,Sagar Kumar,Lalit Rajbanshi,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
7.2,Amit Shrestha,Lalit Rajbanshi,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
7.3,Sagar Kumar,Lalit Rajbanshi,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
7.4,Sagar Kumar,Lalit Rajbanshi,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
7.5,Sagar Kumar,Lalit Rajbanshi,2,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
7.6,Sagar Kumar,Lalit Rajbanshi,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
8.1,Amit Shrestha,Sandeep Lamichhane,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
8.2,Sagar Kumar,Sandeep Lamichhane,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
8.3,Sagar Kumar,Sandeep Lamichhane,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
8.4,Amit Shrestha,Sandeep Lamichhane,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
8.5,Sagar Kumar,Sandeep Lamichhane,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
8.6,Amit Shrestha,Sandeep Lamichhane,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
9.1,Sagar Kumar,Lalit Rajbanshi,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
9.2,Sagar Kumar,Lalit Rajbanshi,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
9.3,Sagar Kumar,Lalit Rajbanshi,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
9.4,Sagar Kumar,Lalit Rajbanshi,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
9.5,Sagar Kumar,Lalit Rajbanshi,Wicket,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,NULL,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
9.6,Amit Shrestha,Lalit Rajbanshi,4,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
10.1,Akshu Fernando,Sandeep Lamichhane,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
10.2,Amit Shrestha,Sandeep Lamichhane,4,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
10.3,Amit Shrestha,Sandeep Lamichhane,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
10.4,Akshu Fernando,Sandeep Lamichhane,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
10.5,Akshu Fernando,Sandeep Lamichhane,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
10.6,Akshu Fernando,Sandeep Lamichhane,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
11.1,Amit Shrestha,Yogesh Nagar,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
11.2,Akshu Fernando,Yogesh Nagar,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
11.3,Akshu Fernando,Yogesh Nagar,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
11.4,Akshu Fernando,Yogesh Nagar,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
11.5,Akshu Fernando,Yogesh Nagar,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
11.6,Akshu Fernando,Yogesh Nagar,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
12.1,Akshu Fernando,Lalit Rajbanshi,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
12.2,Amit Shrestha,Lalit Rajbanshi,4,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
12.3,Amit Shrestha,Lalit Rajbanshi,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
12.4,Amit Shrestha,Lalit Rajbanshi,Wicket,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
12.5,Sompal Kami,Lalit Rajbanshi,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
12.6,Sompal Kami,Lalit Rajbanshi,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
13.1,Akshu Fernando,Yogesh Nagar,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
13.2,Sompal Kami,Yogesh Nagar,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
13.3,Akshu Fernando,Yogesh Nagar,1(Wide),Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
13.3,Akshu Fernando,Yogesh Nagar,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
13.4,Sompal Kami,Yogesh Nagar,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
13.5,Sompal Kami,Yogesh Nagar,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
13.6,Akshu Fernando,Yogesh Nagar,4(B),Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
14.1,Sompal Kami,Sandeep Lamichhane,4,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
14.2,Sompal Kami,Sandeep Lamichhane,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
14.3,Akshu Fernando,Sandeep Lamichhane,4,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
14.4,Akshu Fernando,Sandeep Lamichhane,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
14.5,Akshu Fernando,Sandeep Lamichhane,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
14.6,Sompal Kami,Sandeep Lamichhane,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Legbreak googly,20171218,Kathmandu Kings XI v Lalitpur Patriots
15.1,Sompal Kami,Yogesh Nagar,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
15.2,Sompal Kami,Yogesh Nagar,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
15.3,Akshu Fernando,Yogesh Nagar,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
15.4,Sompal Kami,Yogesh Nagar,2,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
15.5,Sompal Kami,Yogesh Nagar,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
15.6,Sompal Kami,Yogesh Nagar,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
16.1,Sompal Kami,Suboth Bhati,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
16.2,Sompal Kami,Suboth Bhati,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
16.3,Akshu Fernando,Suboth Bhati,4,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
16.4,Akshu Fernando,Suboth Bhati,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
16.5,Akshu Fernando,Suboth Bhati,Wicket,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
16.6,Siddhant Lohani,Suboth Bhati,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
17.1,Siddhant Lohani,Yogesh Nagar,4,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
17.2,Siddhant Lohani,Yogesh Nagar,Wicket,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
17.3,Sompal Kami,Yogesh Nagar,1,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
17.4,Sushil Kandel,Yogesh Nagar,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Left,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
17.5,Sushil Kandel,Yogesh Nagar,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Left,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
17.6,Sushil Kandel,Yogesh Nagar,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Left,Right-arm offbreak,20171218,Kathmandu Kings XI v Lalitpur Patriots
18.1,Sompal Kami,Suboth Bhati,Wicket,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
18.2,Jitendra Mukhiya,Suboth Bhati,0,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
18.3,Jitendra Mukhiya,Suboth Bhati,Wicket,Kathmandu Kings XI,Lalitpur Patriots,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
0.1,Pawan Sarraf,Sompal Kami,4(LB),Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,NULL,Right-arm fast-medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
0.2,Pawan Sarraf,Sompal Kami,Wicket,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,NULL,Right-arm fast-medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
0.3,Gyanendra Malla,Sompal Kami,2,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,Right,Right-arm fast-medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
0.4,Gyanendra Malla,Sompal Kami,1,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,Right,Right-arm fast-medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
0.5,Jaykishan Kolsawala,Sompal Kami,0,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,Left,Right-arm fast-medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
0.6,Jaykishan Kolsawala,Sompal Kami,0,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,Left,Right-arm fast-medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
1.1,Gyanendra Malla,Sushil Kandel,1,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,Right,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
1.2,Jaykishan Kolsawala,Sushil Kandel,0,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,Left,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
1.3,Jaykishan Kolsawala,Sushil Kandel,0,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,Left,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
1.4,Jaykishan Kolsawala,Sushil Kandel,0,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,Left,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
1.5,Jaykishan Kolsawala,Sushil Kandel,4,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,Left,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
1.6,Jaykishan Kolsawala,Sushil Kandel,0,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,Left,Slow left-arm orthodox,20171218,Kathmandu Kings XI v Lalitpur Patriots
2.1,Gyanendra Malla,Sompal Kami,0,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,Right,Right-arm fast-medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
2.2,Gyanendra Malla,Sompal Kami,0,Lalitpur Patriots,Kathmandu Kings XI,Tribhuvan University International Cricket Ground,2,Right,Right-arm fast-medium,20171218,Kathmandu Kings XI v Lalitpur Patriots
