Delivery,Batsman,Bowler,Outcome,BattingTeam,BowlingTeam,Ground,Innings,L/R,Bowling,Date,Match
0.1,Lendl Simmons,RP Singh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
0.2,Rohit Sharma,RP Singh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
0.3,Rohit Sharma,RP Singh,2,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
0.4,Rohit Sharma,RP Singh,4,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
0.5,Rohit Sharma,RP Singh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
0.6,Lendl Simmons,RP Singh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.1,Rohit Sharma,Ishant Sharma,Wicket,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.2,Hardik Pandya,Ishant Sharma,3(Wide),Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.2,Hardik Pandya,Ishant Sharma,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.3,Hardik Pandya,Ishant Sharma,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.4,Hardik Pandya,Ishant Sharma,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.5,Hardik Pandya,Ishant Sharma,1(Wide),Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.5,Hardik Pandya,Ishant Sharma,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.6,Hardik Pandya,Ishant Sharma,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
2.1,Lendl Simmons,RP Singh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
2.2,Lendl Simmons,RP Singh,6,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
2.3,Lendl Simmons,RP Singh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
2.4,Hardik Pandya,RP Singh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
2.5,Lendl Simmons,RP Singh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
2.6,Lendl Simmons,RP Singh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
3.1,Hardik Pandya,Ishant Sharma,4,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
3.2,Hardik Pandya,Ishant Sharma,4,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
3.3,Hardik Pandya,Ishant Sharma,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
3.4,Hardik Pandya,Ishant Sharma,1(LB),Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
3.5,Lendl Simmons,Ishant Sharma,Wicket,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
3.6,Jos Buttler,Ishant Sharma,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
4.1,Hardik Pandya,Mitchell Marsh,Wicket,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
4.2,Ambati Rayadu,Mitchell Marsh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
4.3,Ambati Rayadu,Mitchell Marsh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
4.4,Ambati Rayadu,Mitchell Marsh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
4.5,Ambati Rayadu,Mitchell Marsh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
4.6,Jos Buttler,Mitchell Marsh,Wicket,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
5.1,Ambati Rayadu,Ishant Sharma,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
5.2,Ambati Rayadu,Ishant Sharma,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
5.3,Kieron Pollard,Ishant Sharma,5(Wide),Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
5.3,Kieron Pollard,Ishant Sharma,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
5.4,Kieron Pollard,Ishant Sharma,1(Wide),Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
5.4,Kieron Pollard,Ishant Sharma,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
5.5,Kieron Pollard,Ishant Sharma,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
5.6,Kieron Pollard,Ishant Sharma,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
6.1,Ambati Rayadu,Mitchell Marsh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
6.2,Kieron Pollard,Mitchell Marsh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
6.3,Kieron Pollard,Mitchell Marsh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
6.4,Kieron Pollard,Mitchell Marsh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
6.5,Ambati Rayadu,Mitchell Marsh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
6.6,Ambati Rayadu,Mitchell Marsh,1(Wide),Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
6.6,Ambati Rayadu,Mitchell Marsh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
7.1,Kieron Pollard,Rajat Bhatia,Wicket,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
7.2,Shreyas Gopal,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
7.3,Shreyas Gopal,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
7.4,Shreyas Gopal,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
7.5,Shreyas Gopal,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
7.6,Shreyas Gopal,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
8.1,Ambati Rayadu,Mitchell Marsh,4,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
8.2,Ambati Rayadu,Mitchell Marsh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
8.3,Shreyas Gopal,Mitchell Marsh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
8.4,Shreyas Gopal,Mitchell Marsh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
8.5,Ambati Rayadu,Mitchell Marsh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
8.6,Shreyas Gopal,Mitchell Marsh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
9.1,Ambati Rayadu,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
9.2,Ambati Rayadu,Rajat Bhatia,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
9.3,Shreyas Gopal,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
9.4,Shreyas Gopal,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
9.5,Shreyas Gopal,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
9.6,Shreyas Gopal,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
10.1,Ambati Rayadu,Murugan Ashwin,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
10.2,Shreyas Gopal,Murugan Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
10.3,Shreyas Gopal,Murugan Ashwin,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
10.4,Ambati Rayadu,Murugan Ashwin,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
10.5,Shreyas Gopal,Murugan Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
10.6,Shreyas Gopal,Murugan Ashwin,Wicket,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
11.1,Harbhajan Singh,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
11.2,Harbhajan Singh,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
11.3,Harbhajan Singh,Rajat Bhatia,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
11.4,Ambati Rayadu,Rajat Bhatia,4,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
11.5,Ambati Rayadu,Rajat Bhatia,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
11.6,Harbhajan Singh,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
12.1,Ambati Rayadu,Murugan Ashwin,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
12.2,Harbhajan Singh,Murugan Ashwin,2,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
12.3,Harbhajan Singh,Murugan Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
12.4,Harbhajan Singh,Murugan Ashwin,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
12.5,Ambati Rayadu,Murugan Ashwin,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
12.6,Harbhajan Singh,Murugan Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
13.1,Ambati Rayadu,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
13.2,Ambati Rayadu,Rajat Bhatia,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
13.3,Harbhajan Singh,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
13.4,Harbhajan Singh,Rajat Bhatia,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
13.5,Harbhajan Singh,Rajat Bhatia,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
13.6,Ambati Rayadu,Rajat Bhatia,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
14.1,Ambati Rayadu,Murugan Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
14.2,Ambati Rayadu,Murugan Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
14.3,Ambati Rayadu,Murugan Ashwin,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
14.4,Harbhajan Singh,Murugan Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
14.5,Harbhajan Singh,Murugan Ashwin,2,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
14.6,Harbhajan Singh,Murugan Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
15.1,Ambati Rayadu,Ravichandran Ashwin,Wicket,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm offbreak,20160409,Mumbai Indians v Rising Pune Supergiants
15.2,Vinay Kumar,Ravichandran Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm offbreak,20160409,Mumbai Indians v Rising Pune Supergiants
15.3,Vinay Kumar,Ravichandran Ashwin,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm offbreak,20160409,Mumbai Indians v Rising Pune Supergiants
15.4,Harbhajan Singh,Ravichandran Ashwin,4,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm offbreak,20160409,Mumbai Indians v Rising Pune Supergiants
15.5,Harbhajan Singh,Ravichandran Ashwin,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm offbreak,20160409,Mumbai Indians v Rising Pune Supergiants
15.6,Vinay Kumar,Ravichandran Ashwin,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm offbreak,20160409,Mumbai Indians v Rising Pune Supergiants
16.1,Vinay Kumar,Murugan Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
16.2,Vinay Kumar,Murugan Ashwin,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
16.3,Harbhajan Singh,Murugan Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
16.4,Harbhajan Singh,Murugan Ashwin,4,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
16.5,Harbhajan Singh,Murugan Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
16.6,Harbhajan Singh,Murugan Ashwin,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Legbreak googly,20160409,Mumbai Indians v Rising Pune Supergiants
17.1,Vinay Kumar,Mitchell Marsh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
17.2,Vinay Kumar,Mitchell Marsh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
17.3,Harbhajan Singh,Mitchell Marsh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
17.4,Vinay Kumar,Mitchell Marsh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
17.5,Vinay Kumar,Mitchell Marsh,6,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
17.6,Vinay Kumar,Mitchell Marsh,2,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
18.1,Harbhajan Singh,RP Singh,1(Wide),Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
18.1,Harbhajan Singh,RP Singh,0,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
18.2,Harbhajan Singh,RP Singh,4,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
18.3,Harbhajan Singh,RP Singh,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
18.4,Vinay Kumar,RP Singh,Wicket,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
18.5,Harbhajan Singh,RP Singh,4,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
18.6,Harbhajan Singh,RP Singh,4,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Left-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
19.1,Mitchell McClenaghan,Ishant Sharma,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Left,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
19.2,Harbhajan Singh,Ishant Sharma,4,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
19.3,Harbhajan Singh,Ishant Sharma,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
19.4,Mitchell McClenaghan,Ishant Sharma,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Left,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
19.5,Harbhajan Singh,Ishant Sharma,6,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
19.6,Harbhajan Singh,Ishant Sharma,4,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,1,Right,Right-arm fast-medium,20160409,Mumbai Indians v Rising Pune Supergiants
0.1,Ajinkya Rahane,Mitchell McClenaghan,4,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Left-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
0.2,Ajinkya Rahane,Mitchell McClenaghan,0,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Left-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
0.3,Ajinkya Rahane,Mitchell McClenaghan,0,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Left-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
0.4,Ajinkya Rahane,Mitchell McClenaghan,0,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Left-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
0.5,Ajinkya Rahane,Mitchell McClenaghan,0,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Left-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
0.6,Ajinkya Rahane,Mitchell McClenaghan,4,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Left-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
1.1,Faf du Plessis,Jasprit Bumrah,0,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.2,Faf du Plessis,Jasprit Bumrah,4,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.3,Faf du Plessis,Jasprit Bumrah,0,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.4,Faf du Plessis,Jasprit Bumrah,0,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.5,Faf du Plessis,Jasprit Bumrah,0,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
1.6,Faf du Plessis,Jasprit Bumrah,1,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Right-arm medium,20160409,Mumbai Indians v Rising Pune Supergiants
2.1,Faf du Plessis,Mitchell McClenaghan,0,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Left-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
2.2,Faf du Plessis,Mitchell McClenaghan,0,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Left-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
2.3,Faf du Plessis,Mitchell McClenaghan,1,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Left-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
2.4,Ajinkya Rahane,Mitchell McClenaghan,4,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Left-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
2.5,Ajinkya Rahane,Mitchell McClenaghan,0,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Left-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
2.6,Ajinkya Rahane,Mitchell McClenaghan,0,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,Right,Left-arm medium-fast,20160409,Mumbai Indians v Rising Pune Supergiants
