Delivery,Batsman,Bowler,Outcome,BattingTeam,BowlingTeam,Ground,Innings,L/R,Bowling,Date,Match
8.3,Hardik Pandya,Shakib Al Hasan,4,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
8.4,Hardik Pandya,Shakib Al Hasan,4,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
8.5,Hardik Pandya,Shakib Al Hasan,Wicket,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
8.6,Kieron Pollard,Shakib Al Hasan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
9.1,Suryakumar Yadav,Billy Stanlake,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm fast,20180412,Mumbai Indians v Sunrisers Hyderabad
9.2,Suryakumar Yadav,Billy Stanlake,4,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm fast,20180412,Mumbai Indians v Sunrisers Hyderabad
9.3,Suryakumar Yadav,Billy Stanlake,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm fast,20180412,Mumbai Indians v Sunrisers Hyderabad
9.4,Kieron Pollard,Billy Stanlake,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm fast,20180412,Mumbai Indians v Sunrisers Hyderabad
9.5,Kieron Pollard,Billy Stanlake,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm fast,20180412,Mumbai Indians v Sunrisers Hyderabad
9.6,Kieron Pollard,Billy Stanlake,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm fast,20180412,Mumbai Indians v Sunrisers Hyderabad
10.1,Kieron Pollard,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
10.2,Kieron Pollard,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
10.3,Kieron Pollard,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
10.4,Kieron Pollard,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
10.5,Kieron Pollard,Rashid Khan,4,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
10.6,Kieron Pollard,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
11.1,Suryakumar Yadav,Siddarth Kaul,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
11.2,Suryakumar Yadav,Siddarth Kaul,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
11.3,Suryakumar Yadav,Siddarth Kaul,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
11.4,Suryakumar Yadav,Siddarth Kaul,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
11.5,Kieron Pollard,Siddarth Kaul,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
11.6,Kieron Pollard,Siddarth Kaul,4,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
12.1,Suryakumar Yadav,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
12.2,Suryakumar Yadav,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
12.3,Suryakumar Yadav,Rashid Khan,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
12.4,Kieron Pollard,Rashid Khan,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
12.5,Suryakumar Yadav,Rashid Khan,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
12.6,Kieron Pollard,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
13.1,Suryakumar Yadav,Shakib Al Hasan,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
13.2,Kieron Pollard,Shakib Al Hasan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
13.3,Kieron Pollard,Shakib Al Hasan,6,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
13.4,Kieron Pollard,Shakib Al Hasan,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
13.5,Suryakumar Yadav,Shakib Al Hasan,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
13.6,Kieron Pollard,Shakib Al Hasan,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
14.1,Kieron Pollard,Billy Stanlake,6,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm fast,20180412,Mumbai Indians v Sunrisers Hyderabad
14.2,Kieron Pollard,Billy Stanlake,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm fast,20180412,Mumbai Indians v Sunrisers Hyderabad
14.3,Kieron Pollard,Billy Stanlake,4,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm fast,20180412,Mumbai Indians v Sunrisers Hyderabad
14.4,Kieron Pollard,Billy Stanlake,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm fast,20180412,Mumbai Indians v Sunrisers Hyderabad
14.5,Kieron Pollard,Billy Stanlake,Wicket,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm fast,20180412,Mumbai Indians v Sunrisers Hyderabad
14.6,Ben Cutting,Billy Stanlake,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm fast,20180412,Mumbai Indians v Sunrisers Hyderabad
15.1,Ben Cutting,Shakib Al Hasan,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
15.2,Suryakumar Yadav,Shakib Al Hasan,6,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
15.3,Suryakumar Yadav,Shakib Al Hasan,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
15.4,Ben Cutting,Shakib Al Hasan,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
15.5,Suryakumar Yadav,Shakib Al Hasan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
15.6,Suryakumar Yadav,Shakib Al Hasan,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Slow left-arm orthodox,20180412,Mumbai Indians v Sunrisers Hyderabad
16.1,Suryakumar Yadav,Siddarth Kaul,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
16.2,Ben Cutting,Siddarth Kaul,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
16.3,Ben Cutting,Siddarth Kaul,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
16.4,Suryakumar Yadav,Siddarth Kaul,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
16.5,Ben Cutting,Siddarth Kaul,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
16.6,Suryakumar Yadav,Siddarth Kaul,4,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
17.1,Ben Cutting,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
17.2,Ben Cutting,Rashid Khan,4,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
17.3,Ben Cutting,Rashid Khan,Wicket,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
17.4,Pradeep Sangwan,Rashid Khan,1(Wide),Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
17.4,Pradeep Sangwan,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
17.5,Pradeep Sangwan,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
17.6,Pradeep Sangwan,Rashid Khan,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Legbreak googly,20180412,Mumbai Indians v Sunrisers Hyderabad
18.1,Suryakumar Yadav,Sandeep Sharma,2,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
18.2,Suryakumar Yadav,Sandeep Sharma,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
18.3,Suryakumar Yadav,Sandeep Sharma,0,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
18.4,Suryakumar Yadav,Sandeep Sharma,Wicket,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
18.5,Pradeep Sangwan,Sandeep Sharma,Wicket,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
18.6,Jasprit Bumrah,Sandeep Sharma,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
19.1,Jasprit Bumrah,Siddarth Kaul,0(NB),Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
19.1,Jasprit Bumrah,Siddarth Kaul,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
19.2,Mayank Markande,Siddarth Kaul,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
19.3,Jasprit Bumrah,Siddarth Kaul,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
19.4,Mayank Markande,Siddarth Kaul,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
19.5,Jasprit Bumrah,Siddarth Kaul,1,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
19.6,Mayank Markande,Siddarth Kaul,4,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
0.1,Wriddhiman Saha,Pradeep Sangwan,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Left-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
0.2,Shikhar Dhawan,Pradeep Sangwan,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Left-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
0.3,Shikhar Dhawan,Pradeep Sangwan,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Left-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
0.4,Wriddhiman Saha,Pradeep Sangwan,0,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Left-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
0.5,Wriddhiman Saha,Pradeep Sangwan,0,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Left-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
0.6,Wriddhiman Saha,Pradeep Sangwan,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Left-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
1.1,Wriddhiman Saha,Jasprit Bumrah,0,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
1.2,Wriddhiman Saha,Jasprit Bumrah,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
1.3,Shikhar Dhawan,Jasprit Bumrah,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
1.4,Wriddhiman Saha,Jasprit Bumrah,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
1.5,Shikhar Dhawan,Jasprit Bumrah,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
1.6,Shikhar Dhawan,Jasprit Bumrah,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
2.1,Shikhar Dhawan,Pradeep Sangwan,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Left-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
2.2,Shikhar Dhawan,Pradeep Sangwan,1(LB),Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Left-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
2.3,Wriddhiman Saha,Pradeep Sangwan,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Left-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
2.4,Wriddhiman Saha,Pradeep Sangwan,0,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Left-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
2.5,Wriddhiman Saha,Pradeep Sangwan,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Left-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
2.6,Wriddhiman Saha,Pradeep Sangwan,0,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Left-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
3.1,Shikhar Dhawan,Ben Cutting,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm fast-medium,20180412,Mumbai Indians v Sunrisers Hyderabad
3.2,Wriddhiman Saha,Ben Cutting,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm fast-medium,20180412,Mumbai Indians v Sunrisers Hyderabad
3.3,Shikhar Dhawan,Ben Cutting,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm fast-medium,20180412,Mumbai Indians v Sunrisers Hyderabad
3.4,Wriddhiman Saha,Ben Cutting,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm fast-medium,20180412,Mumbai Indians v Sunrisers Hyderabad
3.5,Wriddhiman Saha,Ben Cutting,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm fast-medium,20180412,Mumbai Indians v Sunrisers Hyderabad
3.6,Shikhar Dhawan,Ben Cutting,2,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm fast-medium,20180412,Mumbai Indians v Sunrisers Hyderabad
4.1,Wriddhiman Saha,Hardik Pandya,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm medium-fast,20180412,Mumbai Indians v Sunrisers Hyderabad
4.2,Shikhar Dhawan,Hardik Pandya,0,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium-fast,20180412,Mumbai Indians v Sunrisers Hyderabad
4.3,Shikhar Dhawan,Hardik Pandya,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium-fast,20180412,Mumbai Indians v Sunrisers Hyderabad
4.4,Wriddhiman Saha,Hardik Pandya,0,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm medium-fast,20180412,Mumbai Indians v Sunrisers Hyderabad
4.5,Wriddhiman Saha,Hardik Pandya,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm medium-fast,20180412,Mumbai Indians v Sunrisers Hyderabad
4.6,Shikhar Dhawan,Hardik Pandya,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium-fast,20180412,Mumbai Indians v Sunrisers Hyderabad
5.1,Shikhar Dhawan,Jasprit Bumrah,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
5.2,Shikhar Dhawan,Jasprit Bumrah,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
5.3,Wriddhiman Saha,Jasprit Bumrah,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
5.4,Shikhar Dhawan,Jasprit Bumrah,0,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
5.5,Shikhar Dhawan,Jasprit Bumrah,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
5.6,Shikhar Dhawan,Jasprit Bumrah,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium,20180412,Mumbai Indians v Sunrisers Hyderabad
6.1,Wriddhiman Saha,Mayank Markande,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
6.2,Shikhar Dhawan,Mayank Markande,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
6.3,Shikhar Dhawan,Mayank Markande,0,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
6.4,Shikhar Dhawan,Mayank Markande,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
6.5,Wriddhiman Saha,Mayank Markande,Wicket,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
6.6,Kane Williamson,Mayank Markande,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
7.1,Kane Williamson,Mustafizur Rahman,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Left-arm fast-medium,20180412,Mumbai Indians v Sunrisers Hyderabad
7.2,Shikhar Dhawan,Mustafizur Rahman,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Left-arm fast-medium,20180412,Mumbai Indians v Sunrisers Hyderabad
7.3,Shikhar Dhawan,Mustafizur Rahman,0,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Left-arm fast-medium,20180412,Mumbai Indians v Sunrisers Hyderabad
7.4,Shikhar Dhawan,Mustafizur Rahman,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Left-arm fast-medium,20180412,Mumbai Indians v Sunrisers Hyderabad
7.5,Kane Williamson,Mustafizur Rahman,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Left-arm fast-medium,20180412,Mumbai Indians v Sunrisers Hyderabad
7.6,Kane Williamson,Mustafizur Rahman,Wicket,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Left-arm fast-medium,20180412,Mumbai Indians v Sunrisers Hyderabad
8.1,Shikhar Dhawan,Mayank Markande,2(LB),Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
8.2,Shikhar Dhawan,Mayank Markande,0,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
8.3,Shikhar Dhawan,Mayank Markande,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
8.4,Manish Pandey,Mayank Markande,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
8.5,Shikhar Dhawan,Mayank Markande,Wicket,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
8.6,Manish Pandey,Mayank Markande,4,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
9.1,Shakib Al Hasan,Hardik Pandya,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium-fast,20180412,Mumbai Indians v Sunrisers Hyderabad
9.2,Manish Pandey,Hardik Pandya,2,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm medium-fast,20180412,Mumbai Indians v Sunrisers Hyderabad
9.3,Manish Pandey,Hardik Pandya,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm medium-fast,20180412,Mumbai Indians v Sunrisers Hyderabad
9.4,Shakib Al Hasan,Hardik Pandya,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Left,Right-arm medium-fast,20180412,Mumbai Indians v Sunrisers Hyderabad
9.5,Manish Pandey,Hardik Pandya,0,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm medium-fast,20180412,Mumbai Indians v Sunrisers Hyderabad
9.6,Manish Pandey,Hardik Pandya,1,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,Right-arm medium-fast,20180412,Mumbai Indians v Sunrisers Hyderabad
10.1,Manish Pandey,Mayank Markande,2,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
10.2,Manish Pandey,Mayank Markande,Wicket,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2,Right,NULL,20180412,Mumbai Indians v Sunrisers Hyderabad
