Delivery,Batsman,Bowler,Outcome,BattingTeam,BowlingTeam,Ground,Innings,L/R,Bowling,Date,Match
0.1,Mahesh Chhetri,Karan KC,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
0.2,Mahesh Chhetri,Karan KC,1(Wide),Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
0.2,Mahesh Chhetri,Karan KC,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
0.3,Mahesh Chhetri,Karan KC,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
0.4,Mahesh Chhetri,Karan KC,4,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
0.5,Mahesh Chhetri,Karan KC,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
0.6,Mahesh Chhetri,Karan KC,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
1.1,Mahesh Chhetri,Aarif Sheikh,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
1.2,Amit Shrestha,Aarif Sheikh,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
1.3,Amit Shrestha,Aarif Sheikh,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
1.4,Amit Shrestha,Aarif Sheikh,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
1.5,Mahesh Chhetri,Aarif Sheikh,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
1.6,Mahesh Chhetri,Aarif Sheikh,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
2.1,Amit Shrestha,Karan KC,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
2.2,Amit Shrestha,Karan KC,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
2.3,Amit Shrestha,Karan KC,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
2.4,Mahesh Chhetri,Karan KC,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
2.5,Mahesh Chhetri,Karan KC,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
2.6,Mahesh Chhetri,Karan KC,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
3.1,Amit Shrestha,Aarif Sheikh,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
3.2,Amit Shrestha,Aarif Sheikh,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
3.3,Amit Shrestha,Aarif Sheikh,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
3.4,Amit Shrestha,Aarif Sheikh,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
3.5,Amit Shrestha,Aarif Sheikh,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
3.6,Mahesh Chhetri,Aarif Sheikh,4,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
4.1,Amit Shrestha,Kushal Bhurtel,1(Wide),Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
4.1,Amit Shrestha,Kushal Bhurtel,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
4.2,Mahesh Chhetri,Kushal Bhurtel,4,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
4.3,Mahesh Chhetri,Kushal Bhurtel,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
4.4,Amit Shrestha,Kushal Bhurtel,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
4.5,Mahesh Chhetri,Kushal Bhurtel,4,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
4.6,Mahesh Chhetri,Kushal Bhurtel,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
5.1,Amit Shrestha,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
5.2,Amit Shrestha,Dipendra Singh Airee,2,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
5.3,Amit Shrestha,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
5.4,Amit Shrestha,Dipendra Singh Airee,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
5.5,Mahesh Chhetri,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
5.6,Mahesh Chhetri,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
6.1,Amit Shrestha,Aarif Sheikh,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
6.2,Mahesh Chhetri,Aarif Sheikh,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
6.3,Mahesh Chhetri,Aarif Sheikh,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
6.4,Amit Shrestha,Aarif Sheikh,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
6.5,Mahesh Chhetri,Aarif Sheikh,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
6.6,Amit Shrestha,Aarif Sheikh,Wicket,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
7.1,Mahesh Chhetri,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
7.2,Mahesh Chhetri,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
7.3,Mahesh Chhetri,Dipendra Singh Airee,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
7.4,Shubhendu Pandey,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
7.5,Shubhendu Pandey,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
7.6,Shubhendu Pandey,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
8.1,Mahesh Chhetri,Bhuvan Karki,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
8.2,Shubhendu Pandey,Bhuvan Karki,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
8.3,Shubhendu Pandey,Bhuvan Karki,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
8.4,Shubhendu Pandey,Bhuvan Karki,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
8.5,Shubhendu Pandey,Bhuvan Karki,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
8.6,Shubhendu Pandey,Bhuvan Karki,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
9.1,Shubhendu Pandey,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
9.2,Shubhendu Pandey,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
9.3,Shubhendu Pandey,Dipendra Singh Airee,2,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
9.4,Shubhendu Pandey,Dipendra Singh Airee,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
9.5,Mahesh Chhetri,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
9.6,Mahesh Chhetri,Dipendra Singh Airee,4,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
10.1,Shubhendu Pandey,Bhuvan Karki,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
10.2,Shubhendu Pandey,Bhuvan Karki,6,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
10.3,Shubhendu Pandey,Bhuvan Karki,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
10.4,Mahesh Chhetri,Bhuvan Karki,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
10.5,Mahesh Chhetri,Bhuvan Karki,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
10.6,Shubhendu Pandey,Bhuvan Karki,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
11.1,Mahesh Chhetri,Sushil Kandel,2,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
11.2,Mahesh Chhetri,Sushil Kandel,Wicket,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
11.3,Shubhendu Pandey,Sushil Kandel,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
11.4,Shubhendu Pandey,Sushil Kandel,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
11.5,Shubhendu Pandey,Sushil Kandel,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
11.6,Shubhendu Pandey,Sushil Kandel,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
12.1,Shubhendu Pandey,Bhuvan Karki,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
12.2,Shakti Gauchan,Bhuvan Karki,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
12.3,Shakti Gauchan,Bhuvan Karki,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
12.4,Shubhendu Pandey,Bhuvan Karki,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
12.5,Shakti Gauchan,Bhuvan Karki,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
12.6,Shakti Gauchan,Bhuvan Karki,2,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
13.1,Shubhendu Pandey,Sushil Kandel,Wicket,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
13.2,Hasim Ansari,Sushil Kandel,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
13.3,Hasim Ansari,Sushil Kandel,Wicket,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
13.4,Sompal Kami,Sushil Kandel,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
13.5,Sompal Kami,Sushil Kandel,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
13.6,Sompal Kami,Sushil Kandel,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
14.1,Shakti Gauchan,Bhuvan Karki,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
14.2,Shakti Gauchan,Bhuvan Karki,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
14.3,Sompal Kami,Bhuvan Karki,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
14.4,Shakti Gauchan,Bhuvan Karki,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
14.5,Shakti Gauchan,Bhuvan Karki,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
14.6,Sompal Kami,Bhuvan Karki,4,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
15.1,Shakti Gauchan,Sushil Kandel,2,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
15.2,Shakti Gauchan,Sushil Kandel,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
15.3,Sompal Kami,Sushil Kandel,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
15.4,Shakti Gauchan,Sushil Kandel,2,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
15.5,Shakti Gauchan,Sushil Kandel,2,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
15.6,Shakti Gauchan,Sushil Kandel,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Slow left-arm orthodox,20160925,Jagdamba Rhinos v Panchakanya Tej
16.1,Shakti Gauchan,Aarif Sheikh,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
16.2,Sompal Kami,Aarif Sheikh,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
16.3,Shakti Gauchan,Aarif Sheikh,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
16.4,Sompal Kami,Aarif Sheikh,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
16.5,Shakti Gauchan,Aarif Sheikh,6,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
16.6,Shakti Gauchan,Aarif Sheikh,4,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
17.1,Sompal Kami,Karan KC,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
17.2,Shakti Gauchan,Karan KC,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
17.3,Shakti Gauchan,Karan KC,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
17.4,Shakti Gauchan,Karan KC,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
17.5,Sompal Kami,Karan KC,2,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
17.6,Sompal Kami,Karan KC,4,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
18.1,Shakti Gauchan,Dipendra Singh Airee,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
18.2,Sompal Kami,Dipendra Singh Airee,1(B),Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
18.3,Shakti Gauchan,Dipendra Singh Airee,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
18.4,Sompal Kami,Dipendra Singh Airee,0,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
18.5,Sompal Kami,Dipendra Singh Airee,6,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
18.6,Sompal Kami,Dipendra Singh Airee,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
19.1,Sompal Kami,Karan KC,2,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
19.2,Sompal Kami,Karan KC,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
19.3,Shakti Gauchan,Karan KC,1,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
19.4,Sompal Kami,Karan KC,6,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
19.5,Sompal Kami,Karan KC,6,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
19.6,Sompal Kami,Karan KC,6,Jagdamba Rhinos,Panchakanya Tej,Tribhuvan University International Cricket Ground,1,Right,Right-arm fast,20160925,Jagdamba Rhinos v Panchakanya Tej
0.1,Aasif Sheikh,Sompal Kami,0,Panchakanya Tej,Jagdamba Rhinos,Tribhuvan University International Cricket Ground,2,Right,Right-arm fast-medium,20160925,Jagdamba Rhinos v Panchakanya Tej
0.2,Aasif Sheikh,Sompal Kami,Wicket,Panchakanya Tej,Jagdamba Rhinos,Tribhuvan University International Cricket Ground,2,Right,Right-arm fast-medium,20160925,Jagdamba Rhinos v Panchakanya Tej
0.3,Sanjay Shrestha,Sompal Kami,0,Panchakanya Tej,Jagdamba Rhinos,Tribhuvan University International Cricket Ground,2,Right,Right-arm fast-medium,20160925,Jagdamba Rhinos v Panchakanya Tej
0.4,Sanjay Shrestha,Sompal Kami,0,Panchakanya Tej,Jagdamba Rhinos,Tribhuvan University International Cricket Ground,2,Right,Right-arm fast-medium,20160925,Jagdamba Rhinos v Panchakanya Tej
0.5,Sanjay Shrestha,Sompal Kami,Wicket,Panchakanya Tej,Jagdamba Rhinos,Tribhuvan University International Cricket Ground,2,Right,Right-arm fast-medium,20160925,Jagdamba Rhinos v Panchakanya Tej
0.6,Prithu Baskota,Sompal Kami,0,Panchakanya Tej,Jagdamba Rhinos,Tribhuvan University International Cricket Ground,2,Right,Right-arm fast-medium,20160925,Jagdamba Rhinos v Panchakanya Tej
1.1,Sharad Vesawkar,Nizamuddin Halwai,4,Panchakanya Tej,Jagdamba Rhinos,Tribhuvan University International Cricket Ground,2,Right,Left-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
1.2,Sharad Vesawkar,Nizamuddin Halwai,1(Wide),Panchakanya Tej,Jagdamba Rhinos,Tribhuvan University International Cricket Ground,2,Right,Left-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
1.2,Sharad Vesawkar,Nizamuddin Halwai,1,Panchakanya Tej,Jagdamba Rhinos,Tribhuvan University International Cricket Ground,2,Right,Left-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
1.3,Prithu Baskota,Nizamuddin Halwai,0,Panchakanya Tej,Jagdamba Rhinos,Tribhuvan University International Cricket Ground,2,Right,Left-arm medium,20160925,Jagdamba Rhinos v Panchakanya Tej
